,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,distance
5664,45.0,2137.0,559.0,1550.0,529.0,1.9167,227200.0,NEAR OCEAN,420.7366990545033
5665,30.0,3161.0,,1865.0,771.0,2.7139,231700.0,NEAR OCEAN,420.39337791603543
5666,25.0,2469.0,584.0,1253.0,535.0,3.1932,257500.0,NEAR OCEAN,421.4264602097038
5667,28.0,2647.0,658.0,1459.0,595.0,3.4474,253400.0,NEAR OCEAN,421.0856057845037
5668,28.0,2510.0,583.0,1388.0,554.0,3.3397,267800.0,NEAR OCEAN,421.0856057845037
5669,40.0,2582.0,606.0,1304.0,588.0,3.5694,276400.0,NEAR OCEAN,420.05172623349193
5670,52.0,1642.0,287.0,692.0,288.0,4.1812,321500.0,NEAR OCEAN,419.7117480872876
5671,26.0,2711.0,508.0,1372.0,459.0,4.1451,326700.0,NEAR OCEAN,420.74642230726454
5672,41.0,2168.0,357.0,1171.0,374.0,4.7216,311900.0,NEAR OCEAN,423.18415357704276
5673,33.0,2265.0,366.0,986.0,388.0,5.4533,409800.0,NEAR OCEAN,419.7117480872876
5674,25.0,1099.0,168.0,407.0,159.0,7.6886,500001.0,NEAR OCEAN,419.3734475510306
5675,25.0,6191.0,1081.0,2297.0,1023.0,6.4246,446700.0,NEAR OCEAN,420.0730843809538
5676,36.0,3135.0,746.0,1815.0,697.0,3.7596,300000.0,NEAR OCEAN,422.45994236619373
5677,42.0,1297.0,246.0,611.0,242.0,5.3074,401900.0,NEAR OCEAN,425.9256268526108
5678,35.0,2790.0,,1167.0,441.0,6.2028,361500.0,NEAR OCEAN,421.0856057845037
5679,40.0,1644.0,471.0,780.0,416.0,3.1071,464300.0,NEAR OCEAN,422.45994236619373
5680,40.0,1933.0,475.0,902.0,412.0,4.25,332800.0,NEAR OCEAN,422.45994236619373
5681,31.0,2809.0,666.0,1316.0,633.0,4.5606,303800.0,NEAR OCEAN,422.45994236619373
5682,39.0,2651.0,590.0,1103.0,508.0,3.274,254300.0,NEAR OCEAN,421.4264602097038
5683,21.0,1568.0,452.0,801.0,422.0,3.5109,225000.0,NEAR OCEAN,421.4264602097038
5684,8.0,2842.0,522.0,1624.0,510.0,3.7282,287500.0,NEAR OCEAN,425.90211647133145
5685,31.0,3857.0,607.0,1695.0,572.0,7.642,396400.0,<1H OCEAN,370.67810790570746
5686,34.0,2377.0,362.0,1055.0,362.0,6.0,367100.0,<1H OCEAN,371.6800381324501
5687,31.0,3019.0,469.0,1349.0,462.0,7.1463,394100.0,<1H OCEAN,370.27978231520194
5688,31.0,3812.0,595.0,1645.0,591.0,7.585,380100.0,<1H OCEAN,370.27978231520194
5689,36.0,2288.0,439.0,1079.0,434.0,4.5486,361000.0,<1H OCEAN,372.68259168850835
5690,41.0,1912.0,308.0,896.0,314.0,5.3473,352700.0,<1H OCEAN,371.2827390272882
5691,43.0,1061.0,208.0,514.0,208.0,6.01,254200.0,<1H OCEAN,371.2827390272882
5692,42.0,1541.0,280.0,753.0,264.0,5.1028,292100.0,<1H OCEAN,371.2827390272882
5693,35.0,2839.0,592.0,1413.0,538.0,4.1667,271200.0,<1H OCEAN,370.8872095533219
5694,34.0,3150.0,518.0,1392.0,480.0,4.9355,336900.0,<1H OCEAN,368.87986643244983
5695,34.0,2421.0,475.0,1232.0,454.0,4.6852,296200.0,<1H OCEAN,370.8872095533219
5696,35.0,1535.0,283.0,816.0,287.0,6.1873,312100.0,<1H OCEAN,369.48845271867447
5697,35.0,1666.0,280.0,788.0,273.0,6.6277,344400.0,<1H OCEAN,369.48845271867447
5698,35.0,2485.0,418.0,1226.0,406.0,5.7083,329500.0,<1H OCEAN,369.48845271867447
5699,42.0,890.0,179.0,555.0,200.0,4.4821,271900.0,<1H OCEAN,369.48845271867447
5700,41.0,1979.0,496.0,1157.0,459.0,4.4083,217700.0,<1H OCEAN,370.8872095533219
5701,30.0,2062.0,396.0,1089.0,375.0,5.5362,301200.0,<1H OCEAN,371.8918040330825
5702,37.0,1954.0,368.0,967.0,370.0,5.0862,261300.0,<1H OCEAN,370.8872095533219
5703,43.0,1428.0,325.0,836.0,302.0,4.5759,209200.0,<1H OCEAN,370.49345538232905
5704,38.0,1107.0,194.0,518.0,195.0,7.5582,263700.0,<1H OCEAN,370.49345538232905
5705,33.0,1805.0,303.0,838.0,301.0,5.4306,326600.0,<1H OCEAN,370.49345538232905
5706,29.0,2174.0,418.0,1030.0,395.0,3.5707,341700.0,<1H OCEAN,374.0827835919359
5707,36.0,2988.0,719.0,1357.0,657.0,3.5174,268000.0,<1H OCEAN,373.68576355697263
5708,29.0,2584.0,608.0,1217.0,568.0,3.3287,273400.0,<1H OCEAN,373.68576355697263
5709,32.0,1464.0,406.0,693.0,380.0,2.5463,200000.0,<1H OCEAN,373.68576355697263
5710,38.0,1399.0,390.0,859.0,386.0,3.4148,234800.0,<1H OCEAN,373.68576355697263
5711,41.0,2476.0,506.0,1271.0,485.0,3.4531,263900.0,<1H OCEAN,372.2863142119923
5712,34.0,1722.0,406.0,926.0,371.0,4.1523,252000.0,<1H OCEAN,372.2863142119923
5713,34.0,2510.0,535.0,1516.0,542.0,3.8068,267000.0,<1H OCEAN,371.8918040330825
5714,50.0,309.0,47.0,121.0,45.0,6.213,285000.0,<1H OCEAN,373.68576355697263
5715,51.0,1477.0,280.0,750.0,295.0,5.3925,317900.0,<1H OCEAN,374.68954877147945
5716,48.0,1473.0,294.0,807.0,296.0,3.399,306300.0,<1H OCEAN,374.68954877147945
5717,41.0,2067.0,452.0,1282.0,455.0,5.5756,309900.0,<1H OCEAN,374.29530009687136
5718,32.0,3817.0,886.0,1888.0,829.0,3.5777,245600.0,<1H OCEAN,373.290502881096
5719,36.0,2507.0,517.0,1232.0,470.0,5.529,241300.0,<1H OCEAN,372.2863142119923
5720,34.0,8206.0,1186.0,3141.0,1150.0,7.2812,462200.0,<1H OCEAN,371.10810810422527
5721,47.0,1853.0,345.0,757.0,310.0,3.6875,422000.0,<1H OCEAN,376.6989396232179
5722,43.0,1708.0,280.0,768.0,276.0,6.207,457400.0,<1H OCEAN,376.6989396232179
5723,45.0,2332.0,,943.0,339.0,8.1132,446600.0,<1H OCEAN,376.6989396232179
5724,32.0,14556.0,2077.0,5459.0,2017.0,8.1657,500001.0,<1H OCEAN,375.5275019520397
5725,36.0,959.0,204.0,446.0,210.0,3.215,331300.0,<1H OCEAN,376.0889385950792
5726,31.0,4704.0,920.0,1895.0,886.0,4.9297,400000.0,<1H OCEAN,376.0889385950792
5727,36.0,2443.0,492.0,1115.0,493.0,3.9777,409800.0,<1H OCEAN,376.0889385950792
5728,14.0,2672.0,335.0,1113.0,318.0,12.1579,500001.0,<1H OCEAN,377.4886692875993
5729,37.0,4524.0,1005.0,2099.0,937.0,3.5781,366700.0,<1H OCEAN,377.70453557573035
5730,24.0,8590.0,1231.0,3401.0,1178.0,8.1325,472700.0,<1H OCEAN,378.49226275025626
5731,25.0,434.0,74.0,199.0,75.0,5.9199,420500.0,<1H OCEAN,379.4964595452562
5732,49.0,1788.0,267.0,735.0,266.0,6.6009,375700.0,<1H OCEAN,380.2891412419333
5733,31.0,5550.0,881.0,2465.0,862.0,6.8317,446100.0,<1H OCEAN,379.8919346479794
5734,31.0,3105.0,582.0,1359.0,547.0,5.1718,429100.0,<1H OCEAN,378.7107255038631
5735,26.0,1649.0,522.0,1332.0,483.0,3.1004,257100.0,<1H OCEAN,379.7175046857088
5736,40.0,2124.0,370.0,998.0,372.0,5.3369,370400.0,<1H OCEAN,379.7175046857088
5737,40.0,2549.0,591.0,1156.0,546.0,3.3333,374300.0,<1H OCEAN,378.32047740680605
5738,52.0,2187.0,284.0,733.0,274.0,9.5823,406200.0,<1H OCEAN,378.32047740680605
5739,52.0,1904.0,297.0,797.0,286.0,6.6603,380400.0,<1H OCEAN,378.32047740680605
5740,52.0,2477.0,385.0,993.0,371.0,4.9135,368100.0,<1H OCEAN,377.9319824837265
5741,52.0,1532.0,292.0,631.0,275.0,5.1242,372900.0,<1H OCEAN,376.9238087499593
5742,24.0,5131.0,1436.0,2690.0,1371.0,2.5668,280000.0,<1H OCEAN,377.9319824837265
5743,20.0,5949.0,1417.0,2593.0,1337.0,3.8576,318600.0,<1H OCEAN,376.53608410096405
5744,17.0,2943.0,769.0,1312.0,656.0,3.1484,187500.0,<1H OCEAN,377.54524615071904
5745,19.0,2919.0,857.0,1866.0,811.0,3.1733,206300.0,<1H OCEAN,377.54524615071904
5746,20.0,3407.0,885.0,1883.0,870.0,3.7321,351100.0,<1H OCEAN,377.54524615071904
5747,48.0,1560.0,280.0,825.0,269.0,5.5118,354700.0,<1H OCEAN,376.1501258946866
5748,15.0,5036.0,1299.0,3164.0,1175.0,2.9148,238700.0,<1H OCEAN,377.16027382151555
5749,45.0,1865.0,360.0,973.0,349.0,3.6587,321200.0,<1H OCEAN,377.16027382151555
5750,52.0,2332.0,433.0,1135.0,440.0,5.5658,331200.0,<1H OCEAN,375.7659395782407
5751,52.0,2010.0,,908.0,326.0,6.9135,374000.0,<1H OCEAN,376.1501258946866
5752,52.0,2287.0,295.0,829.0,296.0,7.8383,500001.0,<1H OCEAN,376.1501258946866
5753,52.0,3034.0,406.0,1158.0,399.0,6.2976,498400.0,<1H OCEAN,375.1405531676272
5754,47.0,2243.0,339.0,911.0,319.0,7.4046,446800.0,<1H OCEAN,374.7553787436807
5755,52.0,2602.0,418.0,1137.0,419.0,5.3185,358000.0,<1H OCEAN,374.7553787436807
5756,52.0,1602.0,265.0,667.0,251.0,5.049,323500.0,<1H OCEAN,374.37198416086466
5757,50.0,2195.0,336.0,878.0,309.0,6.884,365600.0,<1H OCEAN,374.7553787436807
5758,22.0,2664.0,651.0,1553.0,629.0,3.6354,256300.0,<1H OCEAN,375.7659395782407
5759,17.0,3852.0,1066.0,2986.0,993.0,2.3482,255400.0,<1H OCEAN,375.3835305959709
5760,52.0,1732.0,305.0,875.0,311.0,4.325,292600.0,<1H OCEAN,375.3835305959709
5761,10.0,4292.0,1075.0,2719.0,987.0,3.6974,286600.0,<1H OCEAN,374.37198416086466
5762,31.0,1262.0,338.0,1019.0,332.0,3.7083,241900.0,<1H OCEAN,376.39564281614713
5763,42.0,413.0,107.0,349.0,107.0,4.3438,189800.0,<1H OCEAN,376.39564281614713
5764,12.0,2238.0,682.0,1882.0,611.0,2.9,208300.0,<1H OCEAN,375.3835305959709
5765,17.0,4041.0,1169.0,3309.0,1117.0,2.6016,222400.0,<1H OCEAN,375.00290438913316
5766,30.0,48.0,14.0,74.0,16.0,5.0056,162500.0,<1H OCEAN,375.00290438913316
5767,35.0,1257.0,318.0,764.0,319.0,3.2083,238000.0,<1H OCEAN,376.39564281614713
5768,40.0,1875.0,460.0,869.0,438.0,3.2321,243600.0,<1H OCEAN,376.01599495328145
5769,35.0,3213.0,874.0,2401.0,819.0,2.8342,256800.0,<1H OCEAN,376.01599495328145
5770,47.0,1453.0,356.0,787.0,345.0,3.0114,255500.0,<1H OCEAN,377.16027382151555
5771,22.0,2265.0,637.0,1684.0,561.0,2.6729,217100.0,<1H OCEAN,378.17099233875985
5772,25.0,3018.0,806.0,2205.0,742.0,3.0199,220200.0,<1H OCEAN,378.17099233875985
5773,14.0,1744.0,536.0,1494.0,531.0,3.2171,230800.0,<1H OCEAN,378.17099233875985
5774,52.0,830.0,183.0,479.0,179.0,3.1397,253700.0,<1H OCEAN,377.16027382151555
5775,48.0,1301.0,253.0,637.0,260.0,4.3438,252700.0,<1H OCEAN,377.16027382151555
5776,49.0,1393.0,290.0,605.0,282.0,2.9491,257400.0,<1H OCEAN,376.7770709072435
5777,18.0,1775.0,525.0,950.0,522.0,3.5417,177100.0,<1H OCEAN,377.54524615071904
5778,14.0,2981.0,894.0,1941.0,863.0,3.0,178600.0,<1H OCEAN,378.5549834635249
5779,6.0,3340.0,945.0,2315.0,846.0,2.8884,252300.0,<1H OCEAN,378.5549834635249
5780,18.0,2481.0,756.0,1763.0,675.0,2.8088,247500.0,<1H OCEAN,378.5549834635249
5781,52.0,850.0,162.0,493.0,160.0,6.9408,298800.0,<1H OCEAN,378.32047740680605
5782,20.0,2734.0,658.0,1562.0,607.0,3.3906,284100.0,<1H OCEAN,379.32824501643285
5783,45.0,1235.0,271.0,499.0,263.0,3.1435,282600.0,<1H OCEAN,379.32824501643285
5784,15.0,3712.0,1005.0,1888.0,890.0,3.6875,209600.0,<1H OCEAN,378.9407361488139
5785,14.0,3700.0,945.0,1681.0,905.0,3.9054,200000.0,<1H OCEAN,377.9319824837265
5786,17.0,5282.0,1605.0,4116.0,1574.0,3.052,209800.0,<1H OCEAN,379.32824501643285
5787,19.0,4852.0,1465.0,3171.0,1332.0,2.5924,192900.0,<1H OCEAN,379.32824501643285
5788,31.0,1238.0,338.0,605.0,331.0,2.8478,228100.0,<1H OCEAN,378.9407361488139
5789,32.0,1377.0,444.0,768.0,422.0,2.2621,187500.0,<1H OCEAN,378.9407361488139
5790,20.0,3960.0,1027.0,1729.0,978.0,3.0441,193800.0,<1H OCEAN,378.9407361488139
5791,33.0,2865.0,864.0,2061.0,790.0,2.6268,201300.0,<1H OCEAN,380.72486844668975
5792,20.0,3196.0,994.0,2929.0,983.0,3.0206,219500.0,<1H OCEAN,380.3365925740871
5793,27.0,2909.0,1021.0,2614.0,935.0,2.1444,229000.0,<1H OCEAN,380.3365925740871
5794,19.0,2294.0,716.0,1686.0,680.0,3.0288,258300.0,<1H OCEAN,379.7175046857088
5795,25.0,2864.0,844.0,1745.0,803.0,2.9167,224300.0,<1H OCEAN,380.72486844668975
5796,28.0,1843.0,554.0,1402.0,512.0,2.462,254000.0,<1H OCEAN,380.3365925740871
5797,36.0,1813.0,560.0,1501.0,544.0,1.9125,238000.0,<1H OCEAN,380.3365925740871
5798,37.0,1644.0,395.0,959.0,383.0,3.3636,257700.0,<1H OCEAN,381.3455154793374
5799,45.0,2170.0,401.0,1043.0,394.0,5.6921,269000.0,<1H OCEAN,381.3455154793374
5800,7.0,2063.0,670.0,1892.0,643.0,1.7301,202300.0,<1H OCEAN,379.32824501643285
5801,9.0,4877.0,1488.0,4486.0,1458.0,2.4421,222100.0,<1H OCEAN,380.3365925740871
5802,30.0,1615.0,570.0,1245.0,544.0,1.8929,196900.0,<1H OCEAN,379.9500651261503
5803,37.0,584.0,260.0,552.0,235.0,1.8235,275000.0,<1H OCEAN,379.9500651261503
5804,13.0,1107.0,479.0,616.0,443.0,0.8185,187500.0,<1H OCEAN,378.9407361488139
5805,51.0,902.0,320.0,650.0,334.0,1.5417,268800.0,<1H OCEAN,379.56529144837407
5806,29.0,3431.0,1222.0,4094.0,1205.0,2.2614,248100.0,<1H OCEAN,379.56529144837407
5807,10.0,1060.0,332.0,1025.0,288.0,3.0074,175000.0,<1H OCEAN,379.18227688364874
5808,6.0,1727.0,506.0,1200.0,439.0,4.1083,210700.0,<1H OCEAN,379.56529144837407
5809,7.0,2837.0,776.0,2287.0,736.0,3.008,229000.0,<1H OCEAN,378.17099233875985
5810,25.0,3208.0,1111.0,2843.0,1005.0,2.6673,218100.0,<1H OCEAN,380.5761655604327
5811,37.0,1383.0,470.0,1185.0,451.0,2.5,207100.0,<1H OCEAN,380.5761655604327
5812,37.0,196.0,74.0,194.0,68.0,1.2188,218800.0,<1H OCEAN,380.5761655604327
5813,23.0,1336.0,396.0,1255.0,359.0,2.5388,205000.0,<1H OCEAN,379.56529144837407
5814,13.0,3487.0,1131.0,3749.0,1072.0,2.1602,221900.0,<1H OCEAN,379.9500651261503
5815,25.0,5980.0,1856.0,5217.0,1772.0,2.506,184500.0,<1H OCEAN,379.9500651261503
5816,22.0,2340.0,773.0,2226.0,754.0,2.5417,217500.0,<1H OCEAN,380.9599648429998
5817,45.0,1971.0,439.0,1245.0,430.0,4.0272,260500.0,<1H OCEAN,381.3455154793374
5818,52.0,322.0,88.0,229.0,89.0,2.125,243800.0,<1H OCEAN,380.9599648429998
5819,36.0,2946.0,1025.0,2542.0,912.0,2.2244,255900.0,<1H OCEAN,380.9599648429998
5820,21.0,739.0,265.0,861.0,246.0,2.4856,181300.0,<1H OCEAN,381.97043077237083
5821,27.0,7714.0,1132.0,3199.0,1100.0,7.1262,446200.0,<1H OCEAN,369.5621716137814
5822,31.0,3190.0,489.0,1362.0,480.0,6.981,402900.0,<1H OCEAN,369.8132511601049
5823,36.0,1834.0,316.0,864.0,309.0,4.7885,302200.0,<1H OCEAN,369.43589168335694
5824,36.0,3120.0,620.0,1441.0,612.0,3.9041,320400.0,<1H OCEAN,374.37198416086466
5825,14.0,3615.0,913.0,1924.0,852.0,3.5083,280900.0,<1H OCEAN,372.97841104616526
5826,52.0,1704.0,277.0,746.0,262.0,4.7986,326100.0,<1H OCEAN,372.97841104616526
5827,51.0,1502.0,243.0,586.0,231.0,4.375,332400.0,<1H OCEAN,372.97841104616526
5828,27.0,4713.0,1169.0,2372.0,1077.0,3.7015,287900.0,<1H OCEAN,372.5976073528841
5829,52.0,2962.0,468.0,1364.0,466.0,4.9042,343500.0,<1H OCEAN,372.97841104616526
5830,36.0,1692.0,263.0,778.0,278.0,5.0865,349600.0,<1H OCEAN,371.58522376179275
5831,36.0,2110.0,346.0,984.0,342.0,6.9909,345300.0,<1H OCEAN,371.20523155824947
5832,36.0,759.0,136.0,372.0,135.0,4.9886,328900.0,<1H OCEAN,371.20523155824947
5833,36.0,1978.0,337.0,834.0,311.0,3.9866,294400.0,<1H OCEAN,371.20523155824947
5834,43.0,1325.0,254.0,613.0,248.0,3.6071,289000.0,<1H OCEAN,370.82704638479254
5835,43.0,2322.0,418.0,1106.0,433.0,4.3631,284600.0,<1H OCEAN,370.82704638479254
5836,41.0,2860.0,682.0,1516.0,621.0,3.0431,262900.0,<1H OCEAN,370.45067377960936
5837,41.0,1524.0,393.0,1176.0,375.0,2.875,192400.0,<1H OCEAN,371.46601155608926
5838,14.0,1878.0,614.0,1874.0,559.0,2.5267,231800.0,<1H OCEAN,369.7033884063027
5839,29.0,2209.0,444.0,952.0,403.0,4.375,341200.0,<1H OCEAN,371.20523155824947
5840,37.0,1335.0,249.0,485.0,240.0,4.1731,352100.0,<1H OCEAN,372.218602537723
5841,37.0,1519.0,331.0,613.0,315.0,3.0179,272500.0,<1H OCEAN,372.218602537723
5842,42.0,724.0,149.0,420.0,150.0,3.0625,361700.0,<1H OCEAN,372.5976073528841
5843,37.0,589.0,119.0,375.0,122.0,3.3897,222700.0,<1H OCEAN,372.218602537723
5844,23.0,7179.0,1985.0,4757.0,1924.0,3.1051,206500.0,<1H OCEAN,370.82704638479254
5845,13.0,7174.0,1997.0,4293.0,1872.0,3.0973,251900.0,<1H OCEAN,373.9903748969543
5846,37.0,350.0,115.0,342.0,111.0,3.0687,200000.0,<1H OCEAN,375.00290438913316
5847,5.0,5492.0,1549.0,2997.0,1405.0,3.3205,172100.0,<1H OCEAN,373.9903748969543
5848,11.0,3112.0,890.0,1700.0,851.0,3.1587,181300.0,<1H OCEAN,373.6105564265348
5849,13.0,3801.0,1116.0,1986.0,1078.0,2.0875,222700.0,<1H OCEAN,372.5976073528841
5850,49.0,192.0,41.0,83.0,38.0,3.0179,118800.0,<1H OCEAN,373.232534220771
5851,44.0,1594.0,389.0,832.0,340.0,3.4,212100.0,<1H OCEAN,373.232534220771
5852,39.0,1995.0,564.0,1202.0,544.0,3.5875,250000.0,<1H OCEAN,374.247022050023
5853,47.0,2589.0,465.0,1284.0,485.0,5.1008,247100.0,<1H OCEAN,374.247022050023
5854,48.0,2584.0,483.0,1118.0,459.0,4.2396,245100.0,<1H OCEAN,373.87177678272514
5855,46.0,2115.0,463.0,1133.0,439.0,3.7344,222000.0,<1H OCEAN,371.84140210525396
5856,45.0,2570.0,517.0,1256.0,510.0,4.6898,226000.0,<1H OCEAN,372.8563137470064
5857,45.0,1505.0,347.0,799.0,319.0,3.138,217000.0,<1H OCEAN,371.84140210525396
5858,48.0,814.0,165.0,490.0,176.0,3.1406,223100.0,<1H OCEAN,371.46601155608926
5859,45.0,1552.0,315.0,785.0,316.0,3.7411,235500.0,<1H OCEAN,372.8563137470064
5860,49.0,1969.0,377.0,977.0,367.0,3.8462,231300.0,<1H OCEAN,372.8563137470064
5861,48.0,2122.0,385.0,926.0,362.0,5.6975,231400.0,<1H OCEAN,372.8563137470064
5862,43.0,1029.0,252.0,613.0,255.0,2.6827,219900.0,<1H OCEAN,371.46601155608926
5863,47.0,1721.0,343.0,834.0,334.0,4.1923,231200.0,<1H OCEAN,371.46601155608926
5864,45.0,3046.0,633.0,1448.0,599.0,3.24,226900.0,<1H OCEAN,372.48190046864846
5865,46.0,1393.0,301.0,714.0,295.0,2.8125,229900.0,<1H OCEAN,372.48190046864846
5866,45.0,903.0,190.0,557.0,204.0,4.0313,209100.0,<1H OCEAN,371.09243638666595
5867,46.0,1676.0,322.0,846.0,295.0,5.1814,209500.0,<1H OCEAN,370.7206820889683
5868,46.0,2711.0,491.0,1277.0,490.0,4.282,224700.0,<1H OCEAN,372.10929984471466
5869,46.0,1840.0,379.0,866.0,360.0,3.3056,230400.0,<1H OCEAN,372.10929984471466
5870,44.0,2572.0,613.0,1280.0,570.0,3.5583,232000.0,<1H OCEAN,373.1267051841553
5871,47.0,858.0,170.0,365.0,171.0,2.0385,225000.0,<1H OCEAN,373.1267051841553
5872,42.0,1604.0,326.0,814.0,329.0,4.4408,216000.0,<1H OCEAN,373.1267051841553
5873,46.0,1268.0,240.0,661.0,239.0,4.0742,229100.0,<1H OCEAN,372.75688969210336
5874,45.0,1328.0,290.0,720.0,289.0,3.875,226900.0,<1H OCEAN,372.48190046864846
5875,45.0,3566.0,701.0,1601.0,653.0,3.8668,232000.0,<1H OCEAN,372.48190046864846
5876,49.0,3033.0,580.0,1284.0,561.0,4.1161,232500.0,<1H OCEAN,373.49833602010483
5877,42.0,2267.0,478.0,1083.0,458.0,3.2015,250000.0,<1H OCEAN,374.14464798444646
5878,45.0,1390.0,281.0,538.0,270.0,4.2212,293800.0,<1H OCEAN,374.14464798444646
5879,49.0,1305.0,228.0,584.0,255.0,5.636,267900.0,<1H OCEAN,374.14464798444646
5880,44.0,1934.0,375.0,750.0,365.0,2.473,251800.0,<1H OCEAN,373.87177678272514
5881,37.0,2381.0,575.0,1235.0,499.0,3.7941,247800.0,<1H OCEAN,374.88778673170793
5882,46.0,1718.0,344.0,756.0,343.0,3.2125,247000.0,<1H OCEAN,373.49833602010483
5883,52.0,1133.0,212.0,545.0,222.0,4.875,249500.0,<1H OCEAN,373.49833602010483
5884,44.0,1717.0,391.0,848.0,353.0,3.6111,254500.0,<1H OCEAN,374.5153137597671
5885,46.0,1396.0,294.0,608.0,246.0,3.692,244500.0,<1H OCEAN,374.5153137597671
5886,44.0,2705.0,649.0,1676.0,654.0,3.4286,247900.0,<1H OCEAN,374.88778673170793
5887,39.0,493.0,168.0,259.0,138.0,2.3667,17500.0,<1H OCEAN,375.90433915927497
5888,44.0,1321.0,303.0,471.0,301.0,4.2679,331800.0,<1H OCEAN,375.90433915927497
5889,40.0,3068.0,756.0,1190.0,695.0,3.5637,497400.0,<1H OCEAN,375.5328292826903
5890,16.0,1586.0,377.0,625.0,344.0,4.0893,450000.0,<1H OCEAN,375.5328292826903
5891,25.0,6082.0,1763.0,2616.0,1644.0,3.6486,246900.0,<1H OCEAN,374.5153137597671
5892,45.0,3448.0,690.0,1562.0,643.0,4.0648,258800.0,<1H OCEAN,374.247022050023
5893,38.0,2347.0,665.0,1317.0,547.0,3.2112,349300.0,<1H OCEAN,375.63813272030063
5894,49.0,1074.0,170.0,403.0,208.0,6.2547,366700.0,<1H OCEAN,375.26206151511207
5895,40.0,1868.0,356.0,799.0,403.0,2.9306,279300.0,<1H OCEAN,374.247022050023
5896,23.0,1359.0,428.0,770.0,380.0,3.4016,234600.0,<1H OCEAN,374.88778673170793
5897,46.0,2345.0,453.0,1031.0,427.0,4.3173,278300.0,<1H OCEAN,375.26206151511207
5898,16.0,1353.0,398.0,1211.0,357.0,3.1551,205000.0,<1H OCEAN,375.00290438913316
5899,37.0,2144.0,446.0,860.0,435.0,3.9464,315000.0,<1H OCEAN,375.63813272030063
5900,12.0,3188.0,931.0,2118.0,850.0,3.1823,218300.0,<1H OCEAN,374.6240663956926
5901,24.0,2910.0,917.0,2522.0,873.0,2.4074,219400.0,<1H OCEAN,374.6240663956926
5902,33.0,2443.0,498.0,1601.0,484.0,4.0223,146000.0,<1H OCEAN,356.9342056038623
5903,37.0,1394.0,313.0,1111.0,327.0,3.6023,161800.0,<1H OCEAN,356.9342056038623
5904,39.0,1769.0,410.0,1499.0,390.0,3.1212,153500.0,<1H OCEAN,357.9529327607033
5905,34.0,1489.0,326.0,1389.0,313.0,3.4821,160300.0,<1H OCEAN,358.3215706908725
5906,28.0,271.0,61.0,246.0,62.0,1.7062,164600.0,<1H OCEAN,356.9342056038623
5907,35.0,2606.0,447.0,1555.0,404.0,4.6864,193800.0,<1H OCEAN,357.5861900899037
5908,38.0,1704.0,347.0,1384.0,374.0,2.865,155500.0,<1H OCEAN,357.9529327607033
5909,38.0,1237.0,298.0,1073.0,293.0,3.6726,154600.0,<1H OCEAN,357.9529327607033
5910,50.0,1181.0,265.0,1196.0,269.0,3.2095,167000.0,<1H OCEAN,357.9529327607033
5911,27.0,862.0,280.0,1243.0,267.0,2.3724,154200.0,<1H OCEAN,358.97221265629537
5912,32.0,1260.0,382.0,1434.0,342.0,2.0286,122900.0,<1H OCEAN,357.5861900899037
5913,30.0,1632.0,401.0,1357.0,401.0,3.1588,160100.0,<1H OCEAN,357.5861900899037
5914,30.0,762.0,228.0,840.0,226.0,2.3375,154200.0,<1H OCEAN,357.2213485196693
5915,32.0,527.0,146.0,582.0,143.0,1.7708,138800.0,<1H OCEAN,358.6064677544553
5916,46.0,11.0,11.0,24.0,13.0,2.875,162500.0,<1H OCEAN,358.6064677544553
5917,37.0,944.0,244.0,1107.0,235.0,1.9688,144100.0,<1H OCEAN,358.6064677544553
5918,47.0,843.0,194.0,800.0,180.0,3.3687,151700.0,<1H OCEAN,358.6064677544553
5919,38.0,1156.0,305.0,1359.0,289.0,2.5147,137100.0,<1H OCEAN,358.6064677544553
5920,36.0,2602.0,638.0,2780.0,620.0,2.7155,149800.0,<1H OCEAN,358.2426208507698
5921,17.0,17715.0,2370.0,7665.0,2312.0,7.9068,349100.0,INLAND,402.23822595509415
5922,26.0,1279.0,163.0,412.0,157.0,6.1731,293800.0,INLAND,404.1639140818077
5923,18.0,7798.0,1161.0,3710.0,1227.0,5.8819,260500.0,INLAND,400.8821336669523
5924,8.0,16759.0,2274.0,7249.0,2156.0,7.4837,358700.0,INLAND,401.80738510842355
5925,14.0,7876.0,1253.0,3699.0,1162.0,5.5423,248700.0,INLAND,398.03554770633116
5926,25.0,5039.0,821.0,2654.0,802.0,4.7969,211700.0,INLAND,401.8932984723277
5927,17.0,5153.0,1164.0,2949.0,1083.0,3.5603,174600.0,INLAND,402.85963440159304
5928,13.0,2996.0,495.0,1187.0,464.0,6.2456,161700.0,INLAND,402.85963440159304
5929,16.0,2426.0,426.0,1319.0,446.0,4.8125,224500.0,INLAND,401.38553500673123
5930,18.0,3814.0,721.0,1881.0,692.0,4.4722,215600.0,INLAND,402.35007385339566
5931,26.0,8254.0,1153.0,3460.0,1131.0,6.5253,349900.0,INLAND,397.6281886353247
5932,20.0,2421.0,306.0,1023.0,298.0,8.0683,451500.0,INLAND,396.6617395635312
5933,27.0,3770.0,573.0,1606.0,562.0,6.1321,309700.0,INLAND,399.0497062097016
5934,26.0,3773.0,694.0,2103.0,688.0,4.6937,198000.0,INLAND,398.14261346137334
